# Topogram Sample
id,name,label,description,color,fillColor,weight,rawWeight,lat,lng,start,end,time,date,source,target,edgeLabel,edgeColor,edgeWeight,relationship,enlightement,emoji,extra
,,,,,,,,,,2018-01-01,2018-12-31,2018,2018-01-01,country-tw,country-us,HS-8517 Smartphones 2018,#3f51b5,1654,HS-8517 Smartphones 2018,arrow,,
,,,,,,,,,,2019-01-01,2019-12-31,2019,2019-01-01,country-tw,country-us,HS-8517 Smartphones 2019,#3f51b5,684,HS-8517 Smartphones 2019,arrow,,
,,,,,,,,,,2020-01-01,2020-12-31,2020,2020-01-01,country-tw,country-us,HS-8517 Smartphones 2020,#3f51b5,2272,HS-8517 Smartphones 2020,arrow,,
,,,,,,,,,,2021-01-01,2021-12-31,2021,2021-01-01,country-tw,country-us,HS-8517 Smartphones 2021,#3f51b5,468,HS-8517 Smartphones 2021,arrow,,
,,,,,,,,,,2022-01-01,2022-12-31,2022,2022-01-01,country-tw,country-us,HS-8517 Smartphones 2022,#3f51b5,832,HS-8517 Smartphones 2022,arrow,,
,,,,,,,,,,2023-01-01,2023-12-31,2023,2023-01-01,country-tw,country-us,HS-8517 Smartphones 2023,#3f51b5,1706,HS-8517 Smartphones 2023,arrow,,
,,,,,,,,,,2024-01-01,2024-12-31,2024,2024-01-01,country-tw,country-us,HS-8517 Smartphones 2024,#3f51b5,964,HS-8517 Smartphones 2024,arrow,,
,,,,,,,,,,2025-01-01,2025-12-31,2025,2025-01-01,country-tw,country-us,HS-8517 Smartphones 2025,#3f51b5,940,HS-8517 Smartphones 2025,arrow,,
,,,,,,,,,,2018-01-01,2018-12-31,2018,2018-01-01,country-tw,country-us,HS-8542 Integrated Circuits 2018,#3f51b5,1452,HS-8542 Integrated Circuits 2018,arrow,,
,,,,,,,,,,2019-01-01,2019-12-31,2019,2019-01-01,country-tw,country-us,HS-8542 Integrated Circuits 2019,#3f51b5,2364,HS-8542 Integrated Circuits 2019,arrow,,
,,,,,,,,,,2020-01-01,2020-12-31,2020,2020-01-01,country-tw,country-us,HS-8542 Integrated Circuits 2020,#3f51b5,2766,HS-8542 Integrated Circuits 2020,arrow,,
,,,,,,,,,,2021-01-01,2021-12-31,2021,2021-01-01,country-tw,country-us,HS-8542 Integrated Circuits 2021,#3f51b5,1134,HS-8542 Integrated Circuits 2021,arrow,,
,,,,,,,,,,2022-01-01,2022-12-31,2022,2022-01-01,country-tw,country-us,HS-8542 Integrated Circuits 2022,#3f51b5,1179,HS-8542 Integrated Circuits 2022,arrow,,
,,,,,,,,,,2023-01-01,2023-12-31,2023,2023-01-01,country-tw,country-us,HS-8542 Integrated Circuits 2023,#3f51b5,1779,HS-8542 Integrated Circuits 2023,arrow,,
,,,,,,,,,,2024-01-01,2024-12-31,2024,2024-01-01,country-tw,country-us,HS-8542 Integrated Circuits 2024,#3f51b5,900,HS-8542 Integrated Circuits 2024,arrow,,
,,,,,,,,,,2025-01-01,2025-12-31,2025,2025-01-01,country-tw,country-us,HS-8542 Integrated Circuits 2025,#3f51b5,834,HS-8542 Integrated Circuits 2025,arrow,,
,,,,,,,,,,2018-01-01,2018-12-31,2018,2018-01-01,country-tw,country-us,HS-8528 Displays 2018,#3f51b5,4184,HS-8528 Displays 2018,arrow,,
,,,,,,,,,,2019-01-01,2019-12-31,2019,2019-01-01,country-tw,country-us,HS-8528 Displays 2019,#3f51b5,2292,HS-8528 Displays 2019,arrow,,
,,,,,,,,,,2020-01-01,2020-12-31,2020,2020-01-01,country-tw,country-us,HS-8528 Displays 2020,#3f51b5,3396,HS-8528 Displays 2020,arrow,,
,,,,,,,,,,2021-01-01,2021-12-31,2021,2021-01-01,country-tw,country-us,HS-8528 Displays 2021,#3f51b5,904,HS-8528 Displays 2021,arrow,,
,,,,,,,,,,2022-01-01,2022-12-31,2022,2022-01-01,country-tw,country-us,HS-8528 Displays 2022,#3f51b5,3380,HS-8528 Displays 2022,arrow,,
,,,,,,,,,,2023-01-01,2023-12-31,2023,2023-01-01,country-tw,country-us,HS-8528 Displays 2023,#3f51b5,3984,HS-8528 Displays 2023,arrow,,
,,,,,,,,,,2024-01-01,2024-12-31,2024,2024-01-01,country-tw,country-us,HS-8528 Displays 2024,#3f51b5,900,HS-8528 Displays 2024,arrow,,
,,,,,,,,,,2025-01-01,2025-12-31,2025,2025-01-01,country-tw,country-us,HS-8528 Displays 2025,#3f51b5,808,HS-8528 Displays 2025,arrow,,
,,,,,,,,,,2018-01-01,2018-12-31,2018,2018-01-01,country-jp,country-us,HS-8507 Batteries 2018,#3f51b5,781,HS-8507 Batteries 2018,arrow,,
,,,,,,,,,,2019-01-01,2019-12-31,2019,2019-01-01,country-jp,country-us,HS-8507 Batteries 2019,#3f51b5,246,HS-8507 Batteries 2019,arrow,,
,,,,,,,,,,2020-01-01,2020-12-31,2020,2020-01-01,country-jp,country-us,HS-8507 Batteries 2020,#3f51b5,668,HS-8507 Batteries 2020,arrow,,
,,,,,,,,,,2021-01-01,2021-12-31,2021,2021-01-01,country-jp,country-us,HS-8507 Batteries 2021,#3f51b5,832,HS-8507 Batteries 2021,arrow,,
,,,,,,,,,,2022-01-01,2022-12-31,2022,2022-01-01,country-jp,country-us,HS-8507 Batteries 2022,#3f51b5,514,HS-8507 Batteries 2022,arrow,,
,,,,,,,,,,2023-01-01,2023-12-31,2023,2023-01-01,country-jp,country-us,HS-8507 Batteries 2023,#3f51b5,687,HS-8507 Batteries 2023,arrow,,
,,,,,,,,,,2024-01-01,2024-12-31,2024,2024-01-01,country-jp,country-us,HS-8507 Batteries 2024,#3f51b5,667,HS-8507 Batteries 2024,arrow,,
,,,,,,,,,,2025-01-01,2025-12-31,2025,2025-01-01,country-jp,country-us,HS-8507 Batteries 2025,#3f51b5,988,HS-8507 Batteries 2025,arrow,,
,,,,,,,,,,2018-01-01,2018-12-31,2018,2018-01-01,country-jp,country-us,HS-8517 Smartphones 2018,#3f51b5,520,HS-8517 Smartphones 2018,arrow,,
,,,,,,,,,,2019-01-01,2019-12-31,2019,2019-01-01,country-jp,country-us,HS-8517 Smartphones 2019,#3f51b5,1914,HS-8517 Smartphones 2019,arrow,,
,,,,,,,,,,2020-01-01,2020-12-31,2020,2020-01-01,country-jp,country-us,HS-8517 Smartphones 2020,#3f51b5,724,HS-8517 Smartphones 2020,arrow,,
,,,,,,,,,,2021-01-01,2021-12-31,2021,2021-01-01,country-jp,country-us,HS-8517 Smartphones 2021,#3f51b5,1086,HS-8517 Smartphones 2021,arrow,,
,,,,,,,,,,2022-01-01,2022-12-31,2022,2022-01-01,country-jp,country-us,HS-8517 Smartphones 2022,#3f51b5,1106,HS-8517 Smartphones 2022,arrow,,
,,,,,,,,,,2023-01-01,2023-12-31,2023,2023-01-01,country-jp,country-us,HS-8517 Smartphones 2023,#3f51b5,1198,HS-8517 Smartphones 2023,arrow,,
,,,,,,,,,,2024-01-01,2024-12-31,2024,2024-01-01,country-jp,country-us,HS-8517 Smartphones 2024,#3f51b5,2356,HS-8517 Smartphones 2024,arrow,,
,,,,,,,,,,2025-01-01,2025-12-31,2025,2025-01-01,country-jp,country-us,HS-8517 Smartphones 2025,#3f51b5,2338,HS-8517 Smartphones 2025,arrow,,
,,,,,,,,,,2018-01-01,2018-12-31,2018,2018-01-01,country-jp,country-us,HS-8542 Integrated Circuits 2018,#3f51b5,705,HS-8542 Integrated Circuits 2018,arrow,,
,,,,,,,,,,2019-01-01,2019-12-31,2019,2019-01-01,country-jp,country-us,HS-8542 Integrated Circuits 2019,#3f51b5,1434,HS-8542 Integrated Circuits 2019,arrow,,
,,,,,,,,,,2020-01-01,2020-12-31,2020,2020-01-01,country-jp,country-us,HS-8542 Integrated Circuits 2020,#3f51b5,2310,HS-8542 Integrated Circuits 2020,arrow,,
,,,,,,,,,,2021-01-01,2021-12-31,2021,2021-01-01,country-jp,country-us,HS-8542 Integrated Circuits 2021,#3f51b5,3183,HS-8542 Integrated Circuits 2021,arrow,,
,,,,,,,,,,2022-01-01,2022-12-31,2022,2022-01-01,country-jp,country-us,HS-8542 Integrated Circuits 2022,#3f51b5,2517,HS-8542 Integrated Circuits 2022,arrow,,
,,,,,,,,,,2023-01-01,2023-12-31,2023,2023-01-01,country-jp,country-us,HS-8542 Integrated Circuits 2023,#3f51b5,1803,HS-8542 Integrated Circuits 2023,arrow,,
,,,,,,,,,,2024-01-01,2024-12-31,2024,2024-01-01,country-jp,country-us,HS-8542 Integrated Circuits 2024,#3f51b5,2664,HS-8542 Integrated Circuits 2024,arrow,,
,,,,,,,,,,2025-01-01,2025-12-31,2025,2025-01-01,country-jp,country-us,HS-8542 Integrated Circuits 2025,#3f51b5,1929,HS-8542 Integrated Circuits 2025,arrow,,
,,,,,,,,,,2018-01-01,2018-12-31,2018,2018-01-01,country-jp,country-us,HS-8528 Displays 2018,#3f51b5,1304,HS-8528 Displays 2018,arrow,,
,,,,,,,,,,2019-01-01,2019-12-31,2019,2019-01-01,country-jp,country-us,HS-8528 Displays 2019,#3f51b5,4616,HS-8528 Displays 2019,arrow,,
,,,,,,,,,,2020-01-01,2020-12-31,2020,2020-01-01,country-jp,country-us,HS-8528 Displays 2020,#3f51b5,3764,HS-8528 Displays 2020,arrow,,
,,,,,,,,,,2021-01-01,2021-12-31,2021,2021-01-01,country-jp,country-us,HS-8528 Displays 2021,#3f51b5,1292,HS-8528 Displays 2021,arrow,,
,,,,,,,,,,2022-01-01,2022-12-31,2022,2022-01-01,country-jp,country-us,HS-8528 Displays 2022,#3f51b5,1348,HS-8528 Displays 2022,arrow,,
,,,,,,,,,,2023-01-01,2023-12-31,2023,2023-01-01,country-jp,country-us,HS-8528 Displays 2023,#3f51b5,4336,HS-8528 Displays 2023,arrow,,
,,,,,,,,,,2024-01-01,2024-12-31,2024,2024-01-01,country-jp,country-us,HS-8528 Displays 2024,#3f51b5,3748,HS-8528 Displays 2024,arrow,,
,,,,,,,,,,2025-01-01,2025-12-31,2025,2025-01-01,country-jp,country-us,HS-8528 Displays 2025,#3f51b5,1088,HS-8528 Displays 2025,arrow,,
,,,,,,,,,,2018-01-01,2018-12-31,2018,2018-01-01,country-sg,country-us,HS-8507 Batteries 2018,#3f51b5,945,HS-8507 Batteries 2018,arrow,,
,,,,,,,,,,2019-01-01,2019-12-31,2019,2019-01-01,country-sg,country-us,HS-8507 Batteries 2019,#3f51b5,476,HS-8507 Batteries 2019,arrow,,
,,,,,,,,,,2020-01-01,2020-12-31,2020,2020-01-01,country-sg,country-us,HS-8507 Batteries 2020,#3f51b5,555,HS-8507 Batteries 2020,arrow,,
,,,,,,,,,,2021-01-01,2021-12-31,2021,2021-01-01,country-sg,country-us,HS-8507 Batteries 2021,#3f51b5,1194,HS-8507 Batteries 2021,arrow,,
,,,,,,,,,,2022-01-01,2022-12-31,2022,2022-01-01,country-sg,country-us,HS-8507 Batteries 2022,#3f51b5,393,HS-8507 Batteries 2022,arrow,,
,,,,,,,,,,2023-01-01,2023-12-31,2023,2023-01-01,country-sg,country-us,HS-8507 Batteries 2023,#3f51b5,958,HS-8507 Batteries 2023,arrow,,
,,,,,,,,,,2024-01-01,2024-12-31,2024,2024-01-01,country-sg,country-us,HS-8507 Batteries 2024,#3f51b5,917,HS-8507 Batteries 2024,arrow,,
,,,,,,,,,,2025-01-01,2025-12-31,2025,2025-01-01,country-sg,country-us,HS-8507 Batteries 2025,#3f51b5,1063,HS-8507 Batteries 2025,arrow,,
,,,,,,,,,,2018-01-01,2018-12-31,2018,2018-01-01,country-sg,country-us,HS-8517 Smartphones 2018,#3f51b5,1636,HS-8517 Smartphones 2018,arrow,,
,,,,,,,,,,2019-01-01,2019-12-31,2019,2019-01-01,country-sg,country-us,HS-8517 Smartphones 2019,#3f51b5,1510,HS-8517 Smartphones 2019,arrow,,
,,,,,,,,,,2020-01-01,2020-12-31,2020,2020-01-01,country-sg,country-us,HS-8517 Smartphones 2020,#3f51b5,1778,HS-8517 Smartphones 2020,arrow,,
,,,,,,,,,,2021-01-01,2021-12-31,2021,2021-01-01,country-sg,country-us,HS-8517 Smartphones 2021,#3f51b5,2134,HS-8517 Smartphones 2021,arrow,,
,,,,,,,,,,2022-01-01,2022-12-31,2022,2022-01-01,country-sg,country-us,HS-8517 Smartphones 2022,#3f51b5,2268,HS-8517 Smartphones 2022,arrow,,
,,,,,,,,,,2023-01-01,2023-12-31,2023,2023-01-01,country-sg,country-us,HS-8517 Smartphones 2023,#3f51b5,1330,HS-8517 Smartphones 2023,arrow,,
,,,,,,,,,,2024-01-01,2024-12-31,2024,2024-01-01,country-sg,country-us,HS-8517 Smartphones 2024,#3f51b5,590,HS-8517 Smartphones 2024,arrow,,
,,,,,,,,,,2025-01-01,2025-12-31,2025,2025-01-01,country-sg,country-us,HS-8517 Smartphones 2025,#3f51b5,1952,HS-8517 Smartphones 2025,arrow,,
,,,,,,,,,,2018-01-01,2018-12-31,2018,2018-01-01,country-sg,country-us,HS-8542 Integrated Circuits 2018,#3f51b5,3150,HS-8542 Integrated Circuits 2018,arrow,,
,,,,,,,,,,2019-01-01,2019-12-31,2019,2019-01-01,country-sg,country-us,HS-8542 Integrated Circuits 2019,#3f51b5,2577,HS-8542 Integrated Circuits 2019,arrow,,
,,,,,,,,,,2020-01-01,2020-12-31,2020,2020-01-01,country-sg,country-us,HS-8542 Integrated Circuits 2020,#3f51b5,870,HS-8542 Integrated Circuits 2020,arrow,,
,,,,,,,,,,2021-01-01,2021-12-31,2021,2021-01-01,country-sg,country-us,HS-8542 Integrated Circuits 2021,#3f51b5,3228,HS-8542 Integrated Circuits 2021,arrow,,
,,,,,,,,,,2022-01-01,2022-12-31,2022,2022-01-01,country-sg,country-us,HS-8542 Integrated Circuits 2022,#3f51b5,918,HS-8542 Integrated Circuits 2022,arrow,,
,,,,,,,,,,2023-01-01,2023-12-31,2023,2023-01-01,country-sg,country-us,HS-8542 Integrated Circuits 2023,#3f51b5,2400,HS-8542 Integrated Circuits 2023,arrow,,
,,,,,,,,,,2024-01-01,2024-12-31,2024,2024-01-01,country-sg,country-us,HS-8542 Integrated Circuits 2024,#3f51b5,2328,HS-8542 Integrated Circuits 2024,arrow,,
,,,,,,,,,,2025-01-01,2025-12-31,2025,2025-01-01,country-sg,country-us,HS-8542 Integrated Circuits 2025,#3f51b5,1164,HS-8542 Integrated Circuits 2025,arrow,,
,,,,,,,,,,2018-01-01,2018-12-31,2018,2018-01-01,country-sg,country-us,HS-8528 Displays 2018,#3f51b5,1396,HS-8528 Displays 2018,arrow,,
,,,,,,,,,,2019-01-01,2019-12-31,2019,2019-01-01,country-sg,country-us,HS-8528 Displays 2019,#3f51b5,2248,HS-8528 Displays 2019,arrow,,
,,,,,,,,,,2020-01-01,2020-12-31,2020,2020-01-01,country-sg,country-us,HS-8528 Displays 2020,#3f51b5,3368,HS-8528 Displays 2020,arrow,,
,,,,,,,,,,2021-01-01,2021-12-31,2021,2021-01-01,country-sg,country-us,HS-8528 Displays 2021,#3f51b5,1920,HS-8528 Displays 2021,arrow,,
,,,,,,,,,,2022-01-01,2022-12-31,2022,2022-01-01,country-sg,country-us,HS-8528 Displays 2022,#3f51b5,3436,HS-8528 Displays 2022,arrow,,
,,,,,,,,,,2023-01-01,2023-12-31,2023,2023-01-01,country-sg,country-us,HS-8528 Displays 2023,#3f51b5,2268,HS-8528 Displays 2023,arrow,,
,,,,,,,,,,2024-01-01,2024-12-31,2024,2024-01-01,country-sg,country-us,HS-8528 Displays 2024,#3f51b5,4068,HS-8528 Displays 2024,arrow,,
,,,,,,,,,,2025-01-01,2025-12-31,2025,2025-01-01,country-sg,country-us,HS-8528 Displays 2025,#3f51b5,3732,HS-8528 Displays 2025,arrow,,
,,,,,,,,,,2018-01-01,2018-12-31,2018,2018-01-01,country-cn,country-in,HS-8507 Batteries 2018,#3f51b5,644,HS-8507 Batteries 2018,arrow,,
,,,,,,,,,,2019-01-01,2019-12-31,2019,2019-01-01,country-cn,country-in,HS-8507 Batteries 2019,#3f51b5,791,HS-8507 Batteries 2019,arrow,,
,,,,,,,,,,2020-01-01,2020-12-31,2020,2020-01-01,country-cn,country-in,HS-8507 Batteries 2020,#3f51b5,672,HS-8507 Batteries 2020,arrow,,
,,,,,,,,,,2021-01-01,2021-12-31,2021,2021-01-01,country-cn,country-in,HS-8507 Batteries 2021,#3f51b5,1072,HS-8507 Batteries 2021,arrow,,
,,,,,,,,,,2022-01-01,2022-12-31,2022,2022-01-01,country-cn,country-in,HS-8507 Batteries 2022,#3f51b5,832,HS-8507 Batteries 2022,arrow,,
,,,,,,,,,,2023-01-01,2023-12-31,2023,2023-01-01,country-cn,country-in,HS-8507 Batteries 2023,#3f51b5,559,HS-8507 Batteries 2023,arrow,,
,,,,,,,,,,2024-01-01,2024-12-31,2024,2024-01-01,country-cn,country-in,HS-8507 Batteries 2024,#3f51b5,672,HS-8507 Batteries 2024,arrow,,
,,,,,,,,,,2025-01-01,2025-12-31,2025,2025-01-01,country-cn,country-in,HS-8507 Batteries 2025,#3f51b5,978,HS-8507 Batteries 2025,arrow,,
,,,,,,,,,,2018-01-01,2018-12-31,2018,2018-01-01,country-cn,country-in,HS-8517 Smartphones 2018,#3f51b5,1016,HS-8517 Smartphones 2018,arrow,,
,,,,,,,,,,2019-01-01,2019-12-31,2019,2019-01-01,country-cn,country-in,HS-8517 Smartphones 2019,#3f51b5,970,HS-8517 Smartphones 2019,arrow,,
,,,,,,,,,,2020-01-01,2020-12-31,2020,2020-01-01,country-cn,country-in,HS-8517 Smartphones 2020,#3f51b5,1226,HS-8517 Smartphones 2020,arrow,,
,,,,,,,,,,2021-01-01,2021-12-31,2021,2021-01-01,country-cn,country-in,HS-8517 Smartphones 2021,#3f51b5,2052,HS-8517 Smartphones 2021,arrow,,
,,,,,,,,,,2022-01-01,2022-12-31,2022,2022-01-01,country-cn,country-in,HS-8517 Smartphones 2022,#3f51b5,1650,HS-8517 Smartphones 2022,arrow,,
,,,,,,,,,,2023-01-01,2023-12-31,2023,2023-01-01,country-cn,country-in,HS-8517 Smartphones 2023,#3f51b5,1600,HS-8517 Smartphones 2023,arrow,,
,,,,,,,,,,2024-01-01,2024-12-31,2024,2024-01-01,country-cn,country-in,HS-8517 Smartphones 2024,#3f51b5,896,HS-8517 Smartphones 2024,arrow,,
,,,,,,,,,,2025-01-01,2025-12-31,2025,2025-01-01,country-cn,country-in,HS-8517 Smartphones 2025,#3f51b5,2140,HS-8517 Smartphones 2025,arrow,,
,,,,,,,,,,2018-01-01,2018-12-31,2018,2018-01-01,country-cn,country-in,HS-8542 Integrated Circuits 2018,#3f51b5,2778,HS-8542 Integrated Circuits 2018,arrow,,
,,,,,,,,,,2019-01-01,2019-12-31,2019,2019-01-01,country-cn,country-in,HS-8542 Integrated Circuits 2019,#3f51b5,1275,HS-8542 Integrated Circuits 2019,arrow,,
,,,,,,,,,,2020-01-01,2020-12-31,2020,2020-01-01,country-cn,country-in,HS-8542 Integrated Circuits 2020,#3f51b5,2283,HS-8542 Integrated Circuits 2020,arrow,,
,,,,,,,,,,2021-01-01,2021-12-31,2021,2021-01-01,country-cn,country-in,HS-8542 Integrated Circuits 2021,#3f51b5,2634,HS-8542 Integrated Circuits 2021,arrow,,
,,,,,,,,,,2022-01-01,2022-12-31,2022,2022-01-01,country-cn,country-in,HS-8542 Integrated Circuits 2022,#3f51b5,1506,HS-8542 Integrated Circuits 2022,arrow,,
,,,,,,,,,,2023-01-01,2023-12-31,2023,2023-01-01,country-cn,country-in,HS-8542 Integrated Circuits 2023,#3f51b5,3381,HS-8542 Integrated Circuits 2023,arrow,,
,,,,,,,,,,2024-01-01,2024-12-31,2024,2024-01-01,country-cn,country-in,HS-8542 Integrated Circuits 2024,#3f51b5,1449,HS-8542 Integrated Circuits 2024,arrow,,
,,,,,,,,,,2025-01-01,2025-12-31,2025,2025-01-01,country-cn,country-in,HS-8542 Integrated Circuits 2025,#3f51b5,2355,HS-8542 Integrated Circuits 2025,arrow,,
,,,,,,,,,,2018-01-01,2018-12-31,2018,2018-01-01,country-cn,country-in,HS-8528 Displays 2018,#3f51b5,4724,HS-8528 Displays 2018,arrow,,
,,,,,,,,,,2019-01-01,2019-12-31,2019,2019-01-01,country-cn,country-in,HS-8528 Displays 2019,#3f51b5,2124,HS-8528 Displays 2019,arrow,,
,,,,,,,,,,2020-01-01,2020-12-31,2020,2020-01-01,country-cn,country-in,HS-8528 Displays 2020,#3f51b5,2348,HS-8528 Displays 2020,arrow,,
,,,,,,,,,,2021-01-01,2021-12-31,2021,2021-01-01,country-cn,country-in,HS-8528 Displays 2021,#3f51b5,2796,HS-8528 Displays 2021,arrow,,
,,,,,,,,,,2022-01-01,2022-12-31,2022,2022-01-01,country-cn,country-in,HS-8528 Displays 2022,#3f51b5,1292,HS-8528 Displays 2022,arrow,,
,,,,,,,,,,2023-01-01,2023-12-31,2023,2023-01-01,country-cn,country-in,HS-8528 Displays 2023,#3f51b5,2468,HS-8528 Displays 2023,arrow,,
,,,,,,,,,,2024-01-01,2024-12-31,2024,2024-01-01,country-cn,country-in,HS-8528 Displays 2024,#3f51b5,1916,HS-8528 Displays 2024,arrow,,
,,,,,,,,,,2025-01-01,2025-12-31,2025,2025-01-01,country-cn,country-in,HS-8528 Displays 2025,#3f51b5,2088,HS-8528 Displays 2025,arrow,,
,,,,,,,,,,2018-01-01,2018-12-31,2018,2018-01-01,country-vn,country-us,HS-8507 Batteries 2018,#3f51b5,528,HS-8507 Batteries 2018,arrow,,
,,,,,,,,,,2019-01-01,2019-12-31,2019,2019-01-01,country-vn,country-us,HS-8507 Batteries 2019,#3f51b5,871,HS-8507 Batteries 2019,arrow,,
,,,,,,,,,,2020-01-01,2020-12-31,2020,2020-01-01,country-vn,country-us,HS-8507 Batteries 2020,#3f51b5,570,HS-8507 Batteries 2020,arrow,,
,,,,,,,,,,2021-01-01,2021-12-31,2021,2021-01-01,country-vn,country-us,HS-8507 Batteries 2021,#3f51b5,350,HS-8507 Batteries 2021,arrow,,
,,,,,,,,,,2022-01-01,2022-12-31,2022,2022-01-01,country-vn,country-us,HS-8507 Batteries 2022,#3f51b5,227,HS-8507 Batteries 2022,arrow,,
,,,,,,,,,,2023-01-01,2023-12-31,2023,2023-01-01,country-vn,country-us,HS-8507 Batteries 2023,#3f51b5,643,HS-8507 Batteries 2023,arrow,,
,,,,,,,,,,2024-01-01,2024-12-31,2024,2024-01-01,country-vn,country-us,HS-8507 Batteries 2024,#3f51b5,778,HS-8507 Batteries 2024,arrow,,
,,,,,,,,,,2025-01-01,2025-12-31,2025,2025-01-01,country-vn,country-us,HS-8507 Batteries 2025,#3f51b5,930,HS-8507 Batteries 2025,arrow,,
,,,,,,,,,,2018-01-01,2018-12-31,2018,2018-01-01,country-vn,country-us,HS-8517 Smartphones 2018,#3f51b5,2032,HS-8517 Smartphones 2018,arrow,,
,,,,,,,,,,2019-01-01,2019-12-31,2019,2019-01-01,country-vn,country-us,HS-8517 Smartphones 2019,#3f51b5,1188,HS-8517 Smartphones 2019,arrow,,
,,,,,,,,,,2020-01-01,2020-12-31,2020,2020-01-01,country-vn,country-us,HS-8517 Smartphones 2020,#3f51b5,1358,HS-8517 Smartphones 2020,arrow,,
,,,,,,,,,,2021-01-01,2021-12-31,2021,2021-01-01,country-vn,country-us,HS-8517 Smartphones 2021,#3f51b5,1080,HS-8517 Smartphones 2021,arrow,,
,,,,,,,,,,2022-01-01,2022-12-31,2022,2022-01-01,country-vn,country-us,HS-8517 Smartphones 2022,#3f51b5,2346,HS-8517 Smartphones 2022,arrow,,
,,,,,,,,,,2023-01-01,2023-12-31,2023,2023-01-01,country-vn,country-us,HS-8517 Smartphones 2023,#3f51b5,888,HS-8517 Smartphones 2023,arrow,,
,,,,,,,,,,2024-01-01,2024-12-31,2024,2024-01-01,country-vn,country-us,HS-8517 Smartphones 2024,#3f51b5,2190,HS-8517 Smartphones 2024,arrow,,
,,,,,,,,,,2025-01-01,2025-12-31,2025,2025-01-01,country-vn,country-us,HS-8517 Smartphones 2025,#3f51b5,2390,HS-8517 Smartphones 2025,arrow,,
,,,,,,,,,,2018-01-01,2018-12-31,2018,2018-01-01,country-vn,country-us,HS-8542 Integrated Circuits 2018,#3f51b5,2283,HS-8542 Integrated Circuits 2018,arrow,,
,,,,,,,,,,2019-01-01,2019-12-31,2019,2019-01-01,country-vn,country-us,HS-8542 Integrated Circuits 2019,#3f51b5,1128,HS-8542 Integrated Circuits 2019,arrow,,
,,,,,,,,,,2020-01-01,2020-12-31,2020,2020-01-01,country-vn,country-us,HS-8542 Integrated Circuits 2020,#3f51b5,3027,HS-8542 Integrated Circuits 2020,arrow,,
,,,,,,,,,,2021-01-01,2021-12-31,2021,2021-01-01,country-vn,country-us,HS-8542 Integrated Circuits 2021,#3f51b5,1974,HS-8542 Integrated Circuits 2021,arrow,,
,,,,,,,,,,2022-01-01,2022-12-31,2022,2022-01-01,country-vn,country-us,HS-8542 Integrated Circuits 2022,#3f51b5,2466,HS-8542 Integrated Circuits 2022,arrow,,
,,,,,,,,,,2023-01-01,2023-12-31,2023,2023-01-01,country-vn,country-us,HS-8542 Integrated Circuits 2023,#3f51b5,3270,HS-8542 Integrated Circuits 2023,arrow,,
,,,,,,,,,,2024-01-01,2024-12-31,2024,2024-01-01,country-vn,country-us,HS-8542 Integrated Circuits 2024,#3f51b5,1119,HS-8542 Integrated Circuits 2024,arrow,,
,,,,,,,,,,2025-01-01,2025-12-31,2025,2025-01-01,country-vn,country-us,HS-8542 Integrated Circuits 2025,#3f51b5,3471,HS-8542 Integrated Circuits 2025,arrow,,
,,,,,,,,,,2018-01-01,2018-12-31,2018,2018-01-01,country-vn,country-us,HS-8528 Displays 2018,#3f51b5,2724,HS-8528 Displays 2018,arrow,,
,,,,,,,,,,2019-01-01,2019-12-31,2019,2019-01-01,country-vn,country-us,HS-8528 Displays 2019,#3f51b5,2384,HS-8528 Displays 2019,arrow,,
,,,,,,,,,,2020-01-01,2020-12-31,2020,2020-01-01,country-vn,country-us,HS-8528 Displays 2020,#3f51b5,4736,HS-8528 Displays 2020,arrow,,
,,,,,,,,,,2021-01-01,2021-12-31,2021,2021-01-01,country-vn,country-us,HS-8528 Displays 2021,#3f51b5,2692,HS-8528 Displays 2021,arrow,,
,,,,,,,,,,2022-01-01,2022-12-31,2022,2022-01-01,country-vn,country-us,HS-8528 Displays 2022,#3f51b5,2720,HS-8528 Displays 2022,arrow,,
,,,,,,,,,,2023-01-01,2023-12-31,2023,2023-01-01,country-vn,country-us,HS-8528 Displays 2023,#3f51b5,2460,HS-8528 Displays 2023,arrow,,
,,,,,,,,,,2024-01-01,2024-12-31,2024,2024-01-01,country-vn,country-us,HS-8528 Displays 2024,#3f51b5,1996,HS-8528 Displays 2024,arrow,,
,,,,,,,,,,2025-01-01,2025-12-31,2025,2025-01-01,country-vn,country-us,HS-8528 Displays 2025,#3f51b5,1464,HS-8528 Displays 2025,arrow,,
,,,,,,,,,,2018-01-01,2018-12-31,2018,2018-01-01,country-mx,country-us,HS-8507 Batteries 2018,#3f51b5,269,HS-8507 Batteries 2018,arrow,,
,,,,,,,,,,2019-01-01,2019-12-31,2019,2019-01-01,country-mx,country-us,HS-8507 Batteries 2019,#3f51b5,233,HS-8507 Batteries 2019,arrow,,
,,,,,,,,,,2020-01-01,2020-12-31,2020,2020-01-01,country-mx,country-us,HS-8507 Batteries 2020,#3f51b5,342,HS-8507 Batteries 2020,arrow,,
,,,,,,,,,,2021-01-01,2021-12-31,2021,2021-01-01,country-mx,country-us,HS-8507 Batteries 2021,#3f51b5,635,HS-8507 Batteries 2021,arrow,,
