id,name,label,description,color,fillColor,weight,rawWeight,lat,lng,emoji,notes,source,target,edgeLabel,edgeColor,edgeWeight,relationship,extra
hyphy-mpi,hyphy-mpi,hyphy-mpi,Hypothesis testing using Phylogenies (MPI version),,,1,1,,,,Section=science; Version=2.5.69+dfsg-1,,,,,,,
idba,idba,idba,iterative De Bruijn Graph short read assemblers,,,1,1,,,,Section=science; Version=1.1.3-8,,,,,,,
igblast,igblast,igblast,Immunoglobulin and T cell receptor variable domain sequence analysis,,,1,1,,,,Section=science; Version=1.20.0-2,,,,,,,
igor,igor,igor,infers V(D)J recombination processes from sequencing data,,,1,1,,,,Section=science; Version=1.4.0+dfsg-5+b1,,,,,,,
igv,igv,igv,Integrative Genomics Viewer,,,1,1,,,,Section=science; Version=2.18.5+dfsg-1,,,,,,,
indelible,indelible,indelible,powerful and flexible simulator of biological evolution,,,1,1,,,,Section=science; Version=1.03-6,,,,,,,
infernal,infernal,infernal,inference of RNA secondary structural alignments,,,1,1,,,,Section=science; Version=1.1.5-3,,,,,,,
insilicoseq,insilicoseq,insilicoseq,sequencing simulator producing realistic Illumina reads,,,1,1,,,,Section=science; Version=2.0.1-1,,,,,,,
ipig,ipig,ipig,integrating PSMs into genome browser visualisations,,,1,1,,,,Section=science; Version=0.0.r5-5,,,,,,,
iqtree,iqtree,iqtree,efficient phylogenetic software by maximum likelihood,,,1,1,,,,Section=science; Version=2.0.7+dfsg-1+b2,,,,,,,
iva,iva,iva,iterative virus sequence assembler,,,1,1,,,,Section=science; Version=1.0.11+ds-6,,,,,,,
jaligner,jaligner,jaligner,Smith-Waterman algorithm with Gotoh's improvement,,,1,1,,,,Section=science; Version=1.0+dfsg-11,,,,,,,
jalview,jalview,jalview,multiple alignment editor,,,1,1,,,,Section=science; Version=2.11.4.1+dfsg-1,,,,,,,
jellyfish,jellyfish,jellyfish,count k-mers in DNA sequences,,,1,1,,,,Section=science; Version=2.3.1-4+b1,,,,,,,
jellyfish1,jellyfish1,jellyfish1,count k-mers in DNA sequences,,,1,1,,,,Section=science; Version=1.1.11-10,,,,,,,
jmol,jmol,jmol,Molecular Viewer,,,1,1,,,,Section=science; Version=16.2.33+dfsg-1,,,,,,,
kalign,kalign,kalign,Global and progressive multiple sequence alignment,,,1,1,,,,Section=science; Version=1:3.4.0-1+b3,,,,,,,
kallisto,kallisto,kallisto,near-optimal RNA-Seq quantification,,,1,1,,,,Section=science; Version=0.48.0+dfsg-4+b1,,,,,,,
kaptive,kaptive,kaptive,obtain information about K and O types for Klebsiella genome assemblies,,,1,1,,,,Section=science; Version=2.0.8-1,,,,,,,
kineticstools,kineticstools,kineticstools,detection of DNA modifications,,,1,1,,,,Section=science; Version=0.6.1+git20220223.1326a4d+dfsg-6,,,,,,,
king-probe,king-probe,king-probe,Evaluate and visualize protein interatomic packing,,,1,1,,,,Section=science; Version=02.21-1,,,,,,,
kissplice,kissplice,kissplice,Detection of various kinds of polymorphisms in RNA-seq data,,,1,1,,,,Section=science; Version=2.6.7-2,,,,,,,
kleborate,kleborate,kleborate,tool to screen Klebsiella genome assemblies,,,1,1,,,,Section=science; Version=2.4.1-5,,,,,,,
kma,kma,kma,mapping genomic sequences to raw reads directly against redundant databases,,,1,1,,,,Section=science; Version=1.4.21-1,,,,,,,
kmc,kmc,kmc,count kmers in genomic sequences,,,1,1,,,,Section=science; Version=3.2.4+dfsg-1+b3,,,,,,,
kmer,kmer,kmer,suite of tools for DNA sequence analysis,,,1,1,,,,Section=science; Version=0~20150903+r2013-9,,,,,,,
kmerresistance,kmerresistance,kmerresistance,correlates mapped genes with the predicted species of WGS samples,,,1,1,,,,Section=science; Version=2.2.0-4,,,,,,,
kraken,kraken,kraken,assigning taxonomic labels to short DNA sequences,,,1,1,,,,Section=science; Version=1.1.1-4,,,,,,,
kraken2,kraken2,kraken2,taxonomic classification system using exact k-mer matches,,,1,1,,,,Section=science; Version=2.1.3-1,,,,,,,
lagan,lagan,lagan,highly parametrizable pairwise global genome sequence aligner,,,1,1,,,,Section=science; Version=2.0-10,,,,,,,
lamarc,lamarc,lamarc,Likelihood Analysis with Metropolis Algorithm using Random Coalescence,,,1,1,,,,Section=science; Version=2.1.10.1+dfsg-7+b4,,,,,,,
lamassemble,lamassemble,lamassemble,"Merges overlapping ""long"" DNA reads into a consensus sequences",,,1,1,,,,Section=science; Version=1.7.2-2,,,,,,,
lambda-align,lambda-align,lambda-align,Local Aligner for Massive Biological DatA,,,1,1,,,,Section=science; Version=1.0.3-6,,,,,,,
lambda-align2,lambda-align2,lambda-align2,Local Aligner for Massive Biological DatA - v2,,,1,1,,,,Section=science; Version=2.0.1-3,,,,,,,
last-align,last-align,last-align,genome-scale comparison of biological sequences,,,1,1,,,,Section=science; Version=1609-1+b1,,,,,,,
lastz,lastz,lastz,pairwise aligning DNA sequences,,,1,1,,,,Section=science; Version=1.04.22-2,,,,,,,
leaff,leaff,leaff,biological sequence library utilities and applications,,,1,1,,,,Section=science; Version=0~20150903+r2013-9+b1,,,,,,,
lefse,lefse,lefse,"determine features of organisms, clades, taxonomic units, genes",,,1,1,,,,Section=science; Version=1.1.2-2,,,,,,,
librg-utils-perl,librg-utils-perl,librg-utils-perl,parsers and format conversion utilities used by (e.g.) profphd,,,1,1,,,,Section=perl; Version=1.0.43-9,,,,,,,
libvcflib-tools,libvcflib-tools,libvcflib-tools,C++ library for parsing and manipulating VCF files (tools),,,1,1,,,,Section=science; Version=1.0.12+dfsg-1,,,,,,,
lighter,lighter,lighter,fast and memory-efficient sequencing error corrector,,,1,1,,,,Section=science; Version=1.1.3-1,,,,,,,
loki,loki,loki,MCMC linkage analysis on general pedigrees,,,1,1,,,,Section=science; Version=2.4.7.4-12,,,,,,,
ltrsift,ltrsift,ltrsift,postprocessing and classification of LTR retrotransposons,,,1,1,,,,Section=science; Version=1.0.2-10,,,,,,,
lucy,lucy,lucy,DNA sequence quality and vector trimming tool,,,1,1,,,,Section=science; Version=1.20-6,,,,,,,
lumpy-sv,lumpy-sv,lumpy-sv,general probabilistic framework for structural variant discovery,,,1,1,,,,Section=science; Version=0.3.1+dfsg-7+b1,,,,,,,
macs,macs,macs,Model-based Analysis of ChIP-Seq on short reads sequencers,,,1,1,,,,Section=science; Version=3.0.2-1+b3,,,,,,,
macsyfinder,macsyfinder,macsyfinder,detection of macromolecular systems in protein datasets,,,1,1,,,,Section=science; Version=2.1.4-1+b2,,,,,,,
maffilter,maffilter,maffilter,process genome alignment in the Multiple Alignment Format,,,1,1,,,,Section=science; Version=1.3.1+dfsg-6,,,,,,,
mafft,mafft,mafft,Multiple alignment program for amino acid or nucleotide sequences,,,1,1,,,,Section=science; Version=7.505-1,,,,,,,
malt,malt,malt,sequence alignment and analysis tool to process sequencing data,,,1,1,,,,Section=science; Version=0.5.2-3,,,,,,,
mapdamage,mapdamage,mapdamage,tracking and quantifying damage patterns in ancient DNA sequences,,,1,1,,,,Section=science; Version=2.2.2+dfsg-1,,,,,,,
mapsembler2,mapsembler2,mapsembler2,bioinformatics targeted assembly software,,,1,1,,,,Section=science; Version=2.2.4+dfsg1-4,,,,,,,
maq,maq,maq,maps short fixed-length polymorphic DNA sequence reads to reference sequences,,,1,1,,,,Section=science; Version=0.7.1-10,,,,,,,
maqview,maqview,maqview,graphical read alignment viewer for short gene sequences,,,1,1,,,,Section=science; Version=0.2.5-12,,,,,,,
mash,mash,mash,fast genome and metagenome distance estimation using MinHash,,,1,1,,,,Section=science; Version=2.3+dfsg-6+b2,,,,,,,
massxpert,massxpert,massxpert,transitional package for massxpert -> massxpert2,,,1,1,,,,Section=science; Version=8.5.0-2,,,,,,,
mauve-aligner,mauve-aligner,mauve-aligner,multiple genome alignment,,,1,1,,,,Section=science; Version=2.4.0+4736-6,,,,,,,
mcaller,mcaller,mcaller,find methylation in nanopore reads,,,1,1,,,,Section=science; Version=1.0.3+git20210624.b415090-3,,,,,,,
mecat2,mecat2,mecat2,ultra-fast and accurate de novo assembly tools for SMRT reads,,,1,1,,,,Section=science; Version=0.0+git20200428.f54c542+ds-4,,,,,,,
megadepth,megadepth,megadepth,computes coverage from BigWig and BAM sequencing files,,,1,1,,,,Section=science; Version=1.2.0-4+b1,,,,,,,
megahit,megahit,megahit,ultra-fast and memory-efficient meta-genome assembler,,,1,1,,,,Section=science; Version=1.2.9-5,,,,,,,
megan-ce,megan-ce,megan-ce,interactive tool to explore and analyse microbiome sequencing data,,,1,1,,,,Section=science; Version=6.21.1+dfsg-4,,,,,,,
melting,melting,melting,compute the melting temperature of nucleic acid duplex,,,1,1,,,,Section=science; Version=5.2.0-2,,,,,,,
meryl,meryl,meryl,in- and out-of-core kmer counting and utilities,,,1,1,,,,Section=science; Version=0~20150903+r2013-9+b1,,,,,,,
metabat,metabat,metabat,robust statistical framework for reconstructing genomes from metagenomic data,,,1,1,,,,Section=science; Version=2.15-4+b1,,,,,,,
metaeuk,metaeuk,metaeuk,"sensitive, high-throughput gene discovery and annotation for metagenomics",,,1,1,,,,Section=science; Version=7-bba0d80+ds-1+b2,,,,,,,
metaphlan,metaphlan,metaphlan,Metagenomic Phylogenetic Analysis,,,1,1,,,,Section=science; Version=4.0.4+ds-1,,,,,,,
metastudent,metastudent,metastudent,predictor of Gene Ontology terms from protein sequence,,,1,1,,,,Section=science; Version=2.0.1-10,,,,,,,
mhap,mhap,mhap,locality-sensitive hashing to detect long-read overlaps,,,1,1,,,,Section=science; Version=2.1.3+dfsg-3,,,,,,,
microbegps,microbegps,microbegps,explorative taxonomic profiling tool for metagenomic data,,,1,1,,,,Section=science; Version=1.0.0-7,,,,,,,
microbiomeutil,microbiomeutil,microbiomeutil,Microbiome Analysis Utilities,,,1,1,,,,Section=science; Version=20101212+dfsg1-6,,,,,,,
minexpert2,minexpert2,minexpert2,MS^n mass spectrometric data visualization and mining (runtime),,,1,1,,,,Section=science; Version=9.6.0-1,,,,,,,
minia,minia,minia,short-read biological sequence assembler,,,1,1,,,,Section=science; Version=3.2.6-4+b3,,,,,,,
miniasm,miniasm,miniasm,ultrafast de novo assembler for long noisy DNA sequencing reads,,,1,1,,,,Section=science; Version=0.3+dfsg-4,,,,,,,
minimac4,minimac4,minimac4,Fast Imputation Based on State Space Reduction HMM,,,1,1,,,,Section=science; Version=4.1.6-1,,,,,,,
minimap,minimap,minimap,tool for approximate mapping of long biosequences such as DNA reads,,,1,1,,,,Section=science; Version=0.2-8+b3,,,,,,,
minimap2,minimap2,minimap2,versatile pairwise aligner for genomic and spliced nucleotide sequences,,,1,1,,,,Section=science; Version=2.27+dfsg-1+b3,,,,,,,
mipe,mipe,mipe,Tools to store PCR-derived data,,,1,1,,,,Section=science; Version=1.1-9,,,,,,,
mira-assembler,mira-assembler,mira-assembler,Whole Genome Shotgun and EST Sequence Assembler,,,1,1,,,,Section=science; Version=4.9.6-11,,,,,,,
mirtop,mirtop,mirtop,annotate miRNAs with a standard mirna/isomir naming,,,1,1,,,,Section=science; Version=0.4.30-1,,,,,,,
mlv-smile,mlv-smile,mlv-smile,Find statistically significant patterns in sequences,,,1,1,,,,Section=science; Version=1.47-10,,,,,,,
mmb,mmb,mmb,model the structure and dynamics of macromolecules,,,1,1,,,,Section=science; Version=4.0.0+dfsg-5,,,,,,,
mmseqs2,mmseqs2,mmseqs2,ultra fast and sensitive protein search and clustering,,,1,1,,,,Section=science; Version=15-6f452+ds-2+b3,,,,,,,
mothur,mothur,mothur,sequence analysis suite for research on microbiota,,,1,1,,,,Section=science; Version=1.48.1-1,,,,,,,
mptp,mptp,mptp,single-locus species delimitation,,,1,1,,,,Section=science; Version=0.2.5-1,,,,,,,
mrbayes,mrbayes,mrbayes,Bayesian Inference of Phylogeny,,,1,1,,,,Section=science; Version=3.2.7a-7+b1,,,,,,,
multiqc,multiqc,multiqc,output integration for RNA sequencing across tools and samples,,,1,1,,,,Section=science; Version=1.21+dfsg-2,,,,,,,
mummer,mummer,mummer,Efficient sequence alignment of full genomes,,,1,1,,,,Section=science; Version=3.23+dfsg-8,,,,,,,
murasaki,murasaki,murasaki,homology detection tool across multiple large genomes,,,1,1,,,,Section=science; Version=1.68.6-14+b1,,,,,,,
muscle,muscle,muscle,Multiple alignment program of protein sequences,,,1,1,,,,Section=science; Version=1:5.1.0-1,,,,,,,
muscle3,muscle3,muscle3,multiple alignment program of protein sequences,,,1,1,,,,Section=science; Version=3.8.1551-3,,,,,,,
mustang,mustang,mustang,multiple structural alignment of proteins,,,1,1,,,,Section=science; Version=3.2.4-1,,,,,,,
nanofilt,nanofilt,nanofilt,filtering and trimming of long read sequencing data,,,1,1,,,,Section=python; Version=2.8.0-1,,,,,,,
nanolyse,nanolyse,nanolyse,remove lambda phage reads from a fastq file,,,1,1,,,,Section=science; Version=1.2.0-4,,,,,,,
nanopolish,nanopolish,nanopolish,consensus caller for nanopore sequencing data,,,1,1,,,,Section=science; Version=0.14.0-1+b3,,,,,,,
nanosv,nanosv,nanosv,structural variant caller for nanopore data,,,1,1,,,,Section=science; Version=1.2.4+git20190409.c1ae30c-7,,,,,,,
nast-ier,nast-ier,nast-ier,NAST-based DNA alignment tool,,,1,1,,,,Section=science; Version=20101212+dfsg1-6,,,,,,,
ncbi-acc-download,ncbi-acc-download,ncbi-acc-download,download genome files from NCBI by accession,,,1,1,,,,Section=science; Version=0.2.8-3,,,,,,,
ncbi-blast+,ncbi-blast+,ncbi-blast+,next generation suite of BLAST sequence search tools,,,1,1,,,,Section=science; Version=2.16.0+ds-7,,,,,,,
ncbi-blast+-legacy,ncbi-blast+-legacy,ncbi-blast+-legacy,NCBI Blast legacy call script,,,1,1,,,,Section=science; Version=2.16.0+ds-7,,,,,,,
ncbi-entrez-direct,ncbi-entrez-direct,ncbi-entrez-direct,NCBI Entrez utilities on the command line,,,1,1,,,,Section=science; Version=24.0.20250523+dfsg-1+b1,,,,,,,
ncbi-epcr,ncbi-epcr,ncbi-epcr,Tool to test a DNA sequence for the presence of sequence tagged sites,,,1,1,,,,Section=science; Version=2.3.12-1-10,,,,,,,
ncbi-seg,ncbi-seg,ncbi-seg,tool to mask segments of low compositional complexity in amino acid sequences,,,1,1,,,,Section=science; Version=0.0.20000620-7,,,,,,,
ncbi-tools-bin,ncbi-tools-bin,ncbi-tools-bin,NCBI libraries for biology applications (text-based utilities),,,1,1,,,,Section=science; Version=6.1.20170106+dfsg2-6,,,,,,,
ncbi-tools-x11,ncbi-tools-x11,ncbi-tools-x11,NCBI libraries for biology applications (X-based utilities),,,1,1,,,,Section=science; Version=6.1.20170106+dfsg2-6,,,,,,,
ncl-tools,ncl-tools,ncl-tools,tools to deal with NEXUS files,,,1,1,,,,Section=science; Version=2.1.21+git20210811.b1213a7-6,,,,,,,
ncoils,ncoils,ncoils,coiled coil secondary structure prediction,,,1,1,,,,Section=science; Version=2002-9,,,,,,,
neobio,neobio,neobio,computes alignments of amino acid and nucleotide sequences,,,1,1,,,,Section=science; Version=0.0.20030929-6,,,,,,,
ngmlr,ngmlr,ngmlr,CoNvex Gap-cost alignMents for Long Reads,,,1,1,,,,Section=science; Version=0.2.7+git20210816.a2a31fb+dfsg-2+b1,,,,,,,
njplot,njplot,njplot,phylogenetic tree drawing program,,,1,1,,,,Section=science; Version=2.4-9+b1,,,,,,,
norsnet,norsnet,norsnet,tool to identify unstructured loops in proteins,,,1,1,,,,Section=science; Version=1.0.17-7,,,,,,,
norsp,norsp,norsp,predictor of non-regular secondary structure,,,1,1,,,,Section=science; Version=1.0.6-7,,,,,,,
ntcard,ntcard,ntcard,Streaming algorithm to estimate cardinality in genomics datasets,,,1,1,,,,Section=science; Version=1.2.2+dfsg-9,,,,,,,
nxtrim,nxtrim,nxtrim,Optimized trimming of Illumina mate pair reads,,,1,1,,,,Section=science; Version=0.4.3+dfsg-4,,,,,,,
obitools,obitools,obitools,programs to analyze NGS data in a DNA metabarcoding context,,,1,1,,,,Section=python; Version=3.0.1~b26+dfsg-4,,,,,,,
openms,openms,openms,package for LC/MS data management and analysis,,,1,1,,,,Section=science; Version=2.6.0+cleaned1-4,,,,,,,
optimir,optimir,optimir,Integrating genetic variations in miRNA alignment,,,1,1,,,,Section=science; Version=1.2-2,,,,,,,
pal2nal,pal2nal,pal2nal,converts proteins to genomic DNA alignment,,,1,1,,,,Section=science; Version=14.1-3,,,,,,,
paleomix,paleomix,paleomix,pipelines and tools for the processing of ancient and modern HTS data,,,1,1,,,,Section=science; Version=1.3.8-2,,,,,,,
paml,paml,paml,Phylogenetic Analysis by Maximum Likelihood (PAML),,,1,1,,,,Section=science; Version=4.9j+dfsg-6,,,,,,,
paraclu,paraclu,paraclu,Parametric clustering of genomic and transcriptomic features,,,1,1,,,,Section=science; Version=10-1,,,,,,,
parasail,parasail,parasail,Aligner based on libparasail,,,1,1,,,,Section=libs; Version=2.6.2+dfsg-2,,,,,,,
parsinsert,parsinsert,parsinsert,Parsimonious Insertion of unclassified sequences into phylogenetic trees,,,1,1,,,,Section=science; Version=1.04-15,,,,,,,
parsnp,parsnp,parsnp,rapid core genome multi-alignment,,,1,1,,,,Section=science; Version=2.1.3+dfsg-1,,,,,,,
patman,patman,patman,rapid alignment of short sequences to large databases,,,1,1,,,,Section=science; Version=1.2.2+dfsg-8+b1,,,,,,,
pbdagcon,pbdagcon,pbdagcon,sequence consensus using directed acyclic graphs,,,1,1,,,,Section=science; Version=0.3+git20180411.c14c422+dfsg-9,,,,,,,
pbsim,pbsim,pbsim,simulator for PacBio sequencing reads,,,1,1,,,,Section=science; Version=1.0.3+git20180330.e014b1d+dfsg-3,,,,,,,
pdb2pqr,pdb2pqr,pdb2pqr,Preparation of protein structures for electrostatics calculations,,,1,1,,,,Section=science; Version=3.6.1+dfsg-1,,,,,,,
perlprimer,perlprimer,perlprimer,Graphical design of primers for PCR,,,1,1,,,,Section=science; Version=1.2.4-2,,,,,,,
perm,perm,perm,efficient mapping of short reads with periodic spaced seeds,,,1,1,,,,Section=science; Version=0.4.0-8+b1,,,,,,,
pftools,pftools,pftools,build and search protein and DNA generalized profiles,,,1,1,,,,Section=science; Version=3.2.12-1,,,,,,,
phast,phast,phast,phylogenetic analysis with space/time models,,,1,1,,,,Section=science; Version=1.7+dfsg-2,,,,,,,
phipack,phipack,phipack,PHI test and other tests of recombination,,,1,1,,,,Section=science; Version=0.0.20160614-5,,,,,,,
phybin,phybin,phybin,binning/clustering newick trees by topology,,,1,1,,,,Section=science; Version=0.3-6,,,,,,,
phylip,phylip,phylip,package of programs for inferring phylogenies,,,1,1,,,,Section=science; Version=1:3.697+dfsg-4,,,,,,,
phylonium,phylonium,phylonium,Fast and Accurate Estimation of Evolutionary Distances,,,1,1,,,,Section=science; Version=1.7-3,,,,,,,
phyml,phyml,phyml,Phylogenetic estimation using Maximum Likelihood,,,1,1,,,,Section=science; Version=3:3.3.20220408-4+b1,,,,,,,
physamp,physamp,physamp,sample sequence alignment corresponding to phylogeny,,,1,1,,,,Section=science; Version=1.1.0-5,,,,,,,
phyutility,phyutility,phyutility,simple analyses or modifications on both phylogenetic trees and data matrices,,,1,1,,,,Section=science; Version=2.7.3+dfsg-4,,,,,,,
phyx,phyx,phyx,UNIX-style phylogenetic analyses on trees and sequences,,,1,1,,,,Section=science; Version=1.3.2+ds-1,,,,,,,
picard-tools,picard-tools,picard-tools,Command line tools to manipulate SAM and BAM files,,,1,1,,,,Section=science; Version=3.3.0+dfsg-2,,,,,,,
picopore,picopore,picopore,lossless compression of Nanopore files,,,1,1,,,,Section=science; Version=1.2.0-3,,,,,,,
pigx-rnaseq,pigx-rnaseq,pigx-rnaseq,pipeline for checkpointed and distributed RNA-seq analyses,,,1,1,,,,Section=science; Version=0.1.1-1,,,,,,,
piler,piler,piler,genomic repeat analysis,,,1,1,,,,Section=science; Version=0~20140707-4,,,,,,,
pilercr,pilercr,pilercr,software for finding CRISPR repeats,,,1,1,,,,Section=science; Version=1.06+dfsg-5,,,,,,,
pilon,pilon,pilon,automated genome assembly improvement and variant detection tool,,,1,1,,,,Section=science; Version=1.24-4,,,,,,,
pinfish,pinfish,pinfish,Collection of tools to annotate genomes using long read transcriptomics data,,,1,1,,,,Section=science; Version=0.1.0+ds-4+b8,,,,,,,
pique,pique,pique,software pipeline for performing genome wide association studies,,,1,1,,,,Section=science; Version=1.1-1,,,,,,,
pirs,pirs,pirs,Profile based Illumina pair-end Reads Simulator,,,1,1,,,,Section=science; Version=2.0.2+dfsg-12,,,,,,,
pizzly,pizzly,pizzly,Identifies gene fusions in RNA sequencing data,,,1,1,,,,Section=science; Version=0.37.3+ds-9,,,,,,,
placnet,placnet,placnet,Plasmid Constellation Network project,,,1,1,,,,Section=science; Version=1.04-1,,,,,,,
plasmidid,plasmidid,plasmidid,"mapping-based, assembly-assisted plasmid identification tool",,,1,1,,,,Section=science; Version=1.6.5+dfsg-2,,,,,,,
plasmidomics,plasmidomics,plasmidomics,draw plasmids and vector maps with PostScript graphics export,,,1,1,,,,Section=x11; Version=0.2.0-10,,,,,,,
plasmidseeker,plasmidseeker,plasmidseeker,identification of known plasmids from whole-genome sequencing reads,,,1,1,,,,Section=science; Version=1.3+dfsg-3+b2,,,,,,,
plast,plast,plast,Parallel Local Sequence Alignment Search Tool,,,1,1,,,,Section=science; Version=2.3.2+dfsg-10+b6,,,,,,,
plink,plink,plink,whole-genome association analysis toolset,,,1,1,,,,Section=science; Version=1.07+dfsg-4+b1,,,,,,,
plink1.9,plink1.9,plink1.9,whole-genome association analysis toolset,,,1,1,,,,Section=science; Version=1.90~b7.7-241022-2,,,,,,,
plink2,plink2,plink2,whole-genome association analysis toolset,,,1,1,,,,Section=science; Version=2.00~a6.9-250129+dfsg-1+b1,,,,,,,
plip,plip,plip,fully automated protein-ligand interaction profiler,,,1,1,,,,Section=python; Version=2.4.0+dfsg-4,,,,,,,
poa,poa,poa,Partial Order Alignment for multiple sequence alignment,,,1,1,,,,Section=science; Version=2.0+20060928-10,,,,,,,
populations,populations,populations,population genetic software,,,1,1,,,,Section=science; Version=1.2.33+svn0120106+dfsg-7,,,,,,,
porechop,porechop,porechop,adapter trimmer for Oxford Nanopore reads,,,1,1,,,,Section=science; Version=0.2.4+dfsg-6,,,,,,,
poretools,poretools,poretools,toolkit for nanopore nucleotide sequencing data,,,1,1,,,,Section=science; Version=0.6.0+dfsg-7,,,,,,,
prank,prank,prank,"Probabilistic Alignment Kit for DNA, codon and amino-acid sequences",,,1,1,,,,Section=science; Version=0.0.170427+dfsg-3,,,,,,,
predictnls,predictnls,predictnls,prediction and analysis of protein nuclear localization signals,,,1,1,,,,Section=science; Version=1.0.20-8,,,,,,,
presto,presto,presto,toolkit for processing B and T cell sequences,,,1,1,,,,Section=python; Version=0.7.2-2,,,,,,,
prime-phylo,prime-phylo,prime-phylo,bayesian estimation of gene trees taking the species tree into account,,,1,1,,,,Section=science; Version=1.0.11-13+b1,,,,,,,
primer3,primer3,primer3,tool to design flanking oligo nucleotides for DNA amplification,,,1,1,,,,Section=science; Version=2.6.1-5,,,,,,,
prinseq-lite,prinseq-lite,prinseq-lite,PReprocessing and INformation of SEQuence data (lite version),,,1,1,,,,Section=science; Version=0.20.4-6,,,,,,,
proalign,proalign,proalign,Probabilistic multiple alignment program,,,1,1,,,,Section=science; Version=0.603-6,,,,,,,
probabel,probabel,probabel,Toolset for Genome-Wide Association Analysis,,,1,1,,,,Section=science; Version=0.5.0+dfsg-6,,,,,,,
probalign,probalign,probalign,multiple sequence alignment using partition function posterior probabilities,,,1,1,,,,Section=science; Version=1.4-10,,,,,,,
probcons,probcons,probcons,PROBabilistic CONSistency-based multiple sequence alignment,,,1,1,,,,Section=science; Version=1.12-14,,,,,,,
proda,proda,proda,multiple alignment of protein sequences,,,1,1,,,,Section=science; Version=1.0-14,,,,,,,
prodigal,prodigal,prodigal,Microbial (bacterial and archaeal) gene finding program,,,1,1,,,,Section=science; Version=1:2.6.3-6,,,,,,,
profbval,profbval,profbval,predictor of flexible/rigid protein residues from sequence,,,1,1,,,,Section=science; Version=1.0.22-8,,,,,,,
profisis,profisis,profisis,prediction of protein-protein interaction sites from sequence,,,1,1,,,,Section=science; Version=1.0.11-7,,,,,,,
profnet-bval,profnet-bval,profnet-bval,neural network architecture for profbval,,,1,1,,,,Section=science; Version=1.0.22-8,,,,,,,
profnet-chop,profnet-chop,profnet-chop,neural network architecture for profchop,,,1,1,,,,Section=science; Version=1.0.22-8,,,,,,,
profnet-con,profnet-con,profnet-con,neural network architecture for profcon,,,1,1,,,,Section=science; Version=1.0.22-8,,,,,,,
profnet-isis,profnet-isis,profnet-isis,neural network architecture for profisis,,,1,1,,,,Section=science; Version=1.0.22-8,,,,,,,
profnet-md,profnet-md,profnet-md,neural network architecture for metadisorder,,,1,1,,,,Section=science; Version=1.0.22-8,,,,,,,
profnet-norsnet,profnet-norsnet,profnet-norsnet,neural network architecture for norsnet,,,1,1,,,,Section=science; Version=1.0.22-8,,,,,,,
profnet-prof,profnet-prof,profnet-prof,neural network architecture for profacc,,,1,1,,,,Section=science; Version=1.0.22-8,,,,,,,
profnet-snapfun,profnet-snapfun,profnet-snapfun,neural network architecture for snapfun,,,1,1,,,,Section=science; Version=1.0.22-8,,,,,,,
profphd-net,profphd-net,profphd-net,neural network architecture for profphd,,,1,1,,,,Section=science; Version=1.0.22-8,,,,,,,
profphd-utils,profphd-utils,profphd-utils,profphd helper utilities convert_seq and filter_hssp,,,1,1,,,,Section=science; Version=1.0.10-7,,,,,,,
proftmb,proftmb,proftmb,per-residue prediction of bacterial transmembrane beta barrels,,,1,1,,,,Section=science; Version=1.1.12-11+b1,,,,,,,
progressivemauve,progressivemauve,progressivemauve,multiple genome alignment algorithms,,,1,1,,,,Section=science; Version=1.2.0+4713+dfsg-5+b3,,,,,,,
prokka,prokka,prokka,rapid annotation of prokaryotic genomes,,,1,1,,,,Section=science; Version=1.14.6+dfsg-6,,,,,,,
proteinortho,proteinortho,proteinortho,Detection of (Co-)orthologs in large-scale protein analysis,,,1,1,,,,Section=science; Version=6.3.1+dfsg-1,,,,,,,
prottest,prottest,prottest,selection of best-fit models of protein evolution,,,1,1,,,,Section=science; Version=3.4.2+dfsg-8,,,,,,,
provean,provean,provean,Protein Variation Effect Analyzer,,,1,1,,,,Section=science; Version=1.1.5+ds-5,,,,,,,
pscan-chip,pscan-chip,pscan-chip,ChIP-based identifcation of TF binding sites,,,1,1,,,,Section=science; Version=1.1-3+b3,,,,,,,
pscan-tfbs,pscan-tfbs,pscan-tfbs,search for transcription factor binding sites,,,1,1,,,,Section=science; Version=1.2.2-4+b3,,,,,,,
psortb,psortb,psortb,bacterial localization prediction tool,,,1,1,,,,Section=science; Version=3.0.6+dfsg-4+b2,,,,,,,
pullseq,pullseq,pullseq,Extract sequence from a fasta or fastq,,,1,1,,,,Section=science; Version=1.0.2-5,,,,,,,
pycoqc,pycoqc,pycoqc,computes metrics and generates Interactive QC plots,,,1,1,,,,Section=science; Version=2.5.2+dfsg-4,,,,,,,
pycorrfit,pycorrfit,pycorrfit,tool for fitting correlation curves on a logarithmic plot,,,1,1,,,,Section=python; Version=1.1.7+nopack-3,,,,,,,
pyensembl,pyensembl,pyensembl,installs data from the Ensembl genome database,,,1,1,,,,Section=science; Version=2.3.13-2,,,,,,,
pyfastx,pyfastx,pyfastx,fast random access to sequences from FASTA/Q file - command,,,1,1,,,,Section=science; Version=2.2.0-1+b1,,,,,,,
pymol,pymol,pymol,Molecular Graphics System,,,1,1,,,,Section=science; Version=3.1.0+dfsg-1,,,,,,,
pyscanfcs,pyscanfcs,pyscanfcs,scientific tool for perpendicular line scanning FCS,,,1,1,,,,Section=python; Version=0.3.6+ds-5,,,,,,,
